site_name,Park_Type,Shape_Length,Shape_Area
,SUBNEIGHBOURHOOD PARK,166.178842746981331,1584.847174151595937
,SUBNEIGHBOURHOOD PARK,170.611297339449067,1719.488350956860586
,SUBNEIGHBOURHOOD PARK,263.470224253621666,2311.951897516842564
,SUBNEIGHBOURHOOD PARK,624.339507069879346,5817.571333006015266
,NEIGHBOURHOOD PARK,2260.618586263931775,24637.493323068702011
,LINEAR PARK,1321.499580962127311,8747.512836232688642
,NEIGHBOURHOOD PARK,890.014787018395054,7955.560679093659928
,COMMUNITY PARK,983.748417398336642,34846.338644418538024
01B GREENWAY,REGIONAL PARK,949.242313511379848,17586.289356062246952
01B GREENWAY,REGIONAL PARK,1528.671637152326412,119080.366553487619967
,SUBNEIGHBOURHOOD PARK,217.411339636549172,2519.112714342895742
,NEIGHBOURHOOD PARK,552.249142869883826,2629.230232664825962
,NEIGHBOURHOOD PARK,979.979146931295077,48200.261758574335545
,SUBNEIGHBOURHOOD PARK,748.603932212097220,5678.836290716321855
,SUBNEIGHBOURHOOD PARK,312.130939582017618,2677.927422523124733
,NEIGHBOURHOOD PARK,663.839229994212133,19607.080366058704385
,NEIGHBOURHOOD PARK,942.394574600037686,40544.446750498471374
,SUBNEIGHBOURHOOD PARK,400.611456707426782,6055.125818725268800
,SUBNEIGHBOURHOOD PARK,1132.574558004195069,17699.011313728333334
,SUBNEIGHBOURHOOD PARK,149.457240510112285,1369.131985081644871
,SUBNEIGHBOURHOOD PARK,249.471466392904318,2446.829725320001216
,SUBNEIGHBOURHOOD PARK,716.312638297707736,6704.372036294970712
,COMMUNITY PARK,711.374362590728879,24016.718289350206760
12B GREENWAY,REGIONAL PARK,1175.571135345852554,2031.737070934541862
EAST SHEPARD GREENWAY,REGIONAL PARK,346.314039032651181,593.950702692817913
,SUBNEIGHBOURHOOD PARK,279.699098863921904,2227.167309599494729
,SUBNEIGHBOURHOOD PARK,712.447457092669538,4932.077123635415774
,SUBNEIGHBOURHOOD PARK,984.940104057625831,13675.868791431194040
,COMMUNITY PARK,670.018326797572513,4350.447234125891555
,NON-PARK,87.924483554909784,351.175743009024075
,DISTRICT PARK,978.424017619806932,57130.517115347007348
,DISTRICT PARK,951.162068838211894,56432.144432376611803
,DISTRICT PARK,887.252210228439594,45814.821824914833996
ABBEYDALE GREENWAY,REGIONAL PARK,3786.109405744007745,18844.935412164260924
,SUBNEIGHBOURHOOD PARK,193.127457341164160,2296.611388907225773
,COMMUNITY PARK,1087.659097159677458,52158.791586902218114
,DISTRICT PARK,2447.932969782526925,159639.584503421850968
COPPERFIELD GREENWAY,REGIONAL PARK,6209.506754013646059,25944.423361450117227
,SUBNEIGHBOURHOOD PARK,168.303983258345426,1249.124178953973342
,SUBNEIGHBOURHOOD PARK,152.004107992843473,818.810335747891486
,SUBNEIGHBOURHOOD PARK,128.082262573591152,637.112326944551910
,SUBNEIGHBOURHOOD PARK,119.980865907014078,610.829028602129824
,SUBNEIGHBOURHOOD PARK,119.968352247932586,610.473518802727313
,SUBNEIGHBOURHOOD PARK,217.035725481032927,2445.100884028728160
CRANSTON FISH CREEK PARK BUFFER,NEIGHBOURHOOD PARK,3566.068599701304265,34544.325593444729748
,SUBNEIGHBOURHOOD PARK,190.106766319185397,2225.653809555451517
,LINEAR PARK,121.026755571589689,752.204863625391795
,LINEAR PARK,116.178680990407514,670.925915429005954
,SUBNEIGHBOURHOOD PARK,148.369296946918382,1218.096844565909123
,LINEAR PARK,127.702902240474657,973.353429980138799
,SUBNEIGHBOURHOOD PARK,150.165878512456345,1148.710421581178480
,SUBNEIGHBOURHOOD PARK,309.607731734445679,4668.486614185690087
,SUBNEIGHBOURHOOD PARK,158.824942500602589,1503.207956027501268
NORTHERN LIGHTS SCHOOL,COMMUNITY PARK,1181.990309360699484,45769.107584194425726
,SUBNEIGHBOURHOOD PARK,835.886678945011568,10108.498117068656938
,NEIGHBOURHOOD PARK,995.949033863489717,40115.440482770383824
,NEIGHBOURHOOD PARK,1037.446633790003034,37137.833683317920077
AUBURN BAY ELEM,NEIGHBOURHOOD PARK,831.905407590517598,42546.641365741066693
,COMMUNITY PARK,1249.926746729643128,78743.862253399347537
,SUBNEIGHBOURHOOD PARK,558.172053306085672,9883.158755022004698
,COMMUNITY PARK,3358.027558285642499,162340.345473594265059
,NEIGHBOURHOOD PARK,2462.682586447249378,27643.894669776593219
,SUBNEIGHBOURHOOD PARK,263.039969018109105,4453.522134538106002
,NEIGHBOURHOOD PARK,595.548091322717482,4236.170893821973550
ST GIANNA SCHOOL,NEIGHBOURHOOD PARK,826.165781483706610,43720.358457796202856
,NEIGHBOURHOOD PARK,402.263992468069034,6272.907615276085380
,NEIGHBOURHOOD PARK,253.943607374747160,3412.171193214377581
,SUBNEIGHBOURHOOD PARK,277.340390924805888,4948.525606874572077
,LINEAR PARK,110.334874686055443,416.099764788215737
,SUBNEIGHBOURHOOD PARK,275.454871689186916,3818.554502101621438
,SUBNEIGHBOURHOOD PARK,236.112478280852798,3589.671387842108743
,NEIGHBOURHOOD PARK,806.268795533020921,34778.251369675490423
,SUBNEIGHBOURHOOD PARK,862.184241958647135,4239.830778893674506
,COMMUNITY PARK,662.462026662063749,26414.215219885685656
,SUBNEIGHBOURHOOD PARK,1910.690550421865964,21615.650232630465325
ST FRANCIS HIGH; COLLINGWOOD ELEM,DISTRICT PARK,1647.610907259491341,136465.716949172725435
,SUBNEIGHBOURHOOD PARK,267.591143009846405,4096.746510837493588
BRIDLEWOOD WETLANDS,COMMUNITY PARK,2588.609834988761122,92451.014054939980269
,DISTRICT PARK,965.531532770767740,58174.068836104517686
,NON-PARK,111.546314422629109,680.872338929022476
,COMMUNITY PARK,9498.888337475194930,505213.380494903365616
MEMORIAL DRIVE PATHWAY; POINT MCKAY,REGIONAL PARK,4410.293198613987443,156849.523718643380562
NORTH STANLEY PARK,REGIONAL PARK,1823.034926343515508,53411.885182767960941
,DISTRICT PARK,6439.763027376104219,237938.526458051288500
,LINEAR PARK,1908.194987423203202,16838.917969530542905
,SUBNEIGHBOURHOOD PARK,289.071749605983143,4667.190428710840933
,COMMUNITY PARK,1109.712554716330942,58896.001664546987740
,SUBNEIGHBOURHOOD PARK,161.874908040043522,1061.976437181234360
,NEIGHBOURHOOD PARK,1960.306553638923560,36740.176179645670345
,NON-PARK,126.661555035151025,780.454685387881568
MEMORIAL PATHWAY 1,REGIONAL PARK,1509.022052228385064,41669.549891244008904
THE CONFLUENCE HISTORIC SITE AND PARKLAND; FORT CALGARY,REGIONAL PARK,1394.230636615984622,109524.168759277046775
,COMMUNITY PARK,2011.210807927233873,80135.573040463015786
WINSTON HEIGHTS MOUNTAINVIEW COMMUNITY ASSOC,SUBNEIGHBOURHOOD PARK,577.535184386899118,15763.904137093581085
INGLEWOOD RIVER PROMENADE,NEIGHBOURHOOD PARK,781.970111373442592,26073.554334095562808
ALMADINA LANGUAGE CHARTER ACADEMY,DISTRICT PARK,1752.553101283062460,88654.137783647776814
,COMMUNITY PARK,4631.318349398225109,74708.492868163157254
,NON-PARK,28.056797436082153,44.919603411359276
EAST CALGARY TWIN ARENA,NON-PARK,700.723560410830714,23867.126270285883948
SADDLERIDGE DEPOT,PARKS DEPOT,530.622457624898061,13871.760427540591991
,SUBNEIGHBOURHOOD PARK,223.692051495846471,2071.204640385037237
,NON-PARK,585.748654351407822,21685.959681352065672
,NON-PARK,139.780054799272364,1230.924093893845566
,LINEAR PARK,1400.869286141254861,20936.719598473740916
BOW LANDING PARK; BOW TO BLUFF CORRIDOR,SUBNEIGHBOURHOOD PARK,727.302751976164473,6295.736538549276702
,NON-PARK,1036.859959009066415,3116.499080627647345
,SUBNEIGHBOURHOOD PARK,234.515061222438618,3225.194739805045174
09Q GREENWAY,REGIONAL PARK,8214.253495695216770,24412.240691510683973
,SUBNEIGHBOURHOOD PARK,295.103097373868820,5547.275843235965112
SCENIC ACRES COMMUNITY ASSOC,SUBNEIGHBOURHOOD PARK,468.304211313713097,13764.794487045879578
BOW TO BLUFF CORRIDOR,SUBNEIGHBOURHOOD PARK,191.765798592485908,831.602155364279952
,LINEAR PARK,4359.071262295492488,48495.270370588092192
,SUBNEIGHBOURHOOD PARK,766.655351557983749,21143.112119366742263
,SUBNEIGHBOURHOOD PARK,661.497731073662067,7481.034679415660321
,SUBNEIGHBOURHOOD PARK,864.350763494746161,12254.204679732965815
,SUBNEIGHBOURHOOD PARK,416.984520524459640,10868.045341548979195
,SUBNEIGHBOURHOOD PARK,481.792373598892425,11314.716954674790031
,SUBNEIGHBOURHOOD PARK,733.023499127632931,18305.080279708869057
,SUBNEIGHBOURHOOD PARK,576.720629402751456,15583.228495352173923
,SUBNEIGHBOURHOOD PARK,304.941375246068333,5540.819489001988586
,SUBNEIGHBOURHOOD PARK,415.565577972354788,10481.523622130729564
,SUBNEIGHBOURHOOD PARK,175.263883293215770,1786.645575471665097
,SUBNEIGHBOURHOOD PARK,199.615285841498235,2152.910309832577695
,NEIGHBOURHOOD PARK,2040.431655653036614,33190.547335600502265
DOUGLASDALE SCHOOL,COMMUNITY PARK,1107.598705152524417,63731.995388433890184
,SUBNEIGHBOURHOOD PARK,199.615018560779902,2626.445037969865552
,SUBNEIGHBOURHOOD PARK,275.250508119277299,4717.726158818075419
,SUBNEIGHBOURHOOD PARK,845.751723798237663,8701.902788941497420
,SUBNEIGHBOURHOOD PARK,598.062802211377857,16723.140113191479031
,SUBNEIGHBOURHOOD PARK,698.852009336544938,5820.303106381998987
,SUBNEIGHBOURHOOD PARK,479.290739209942956,11760.892726114254401
,SUBNEIGHBOURHOOD PARK,417.620322014501767,5324.719182424561041
,SUBNEIGHBOURHOOD PARK,287.410313154048310,5117.240269245644413
,SUBNEIGHBOURHOOD PARK,558.233064930553041,15780.643126168333765
,SUBNEIGHBOURHOOD PARK,677.456744875292770,8957.313465410945355
,SUBNEIGHBOURHOOD PARK,499.435964593484528,6909.392978087224037
,SUBNEIGHBOURHOOD PARK,276.223524659529858,2073.932642589210445
,SUBNEIGHBOURHOOD PARK,199.044988860004565,2122.462431879864653
BANKVIEW PARK,SUBNEIGHBOURHOOD PARK,427.717623272332446,9439.978500833214639
,SUBNEIGHBOURHOOD PARK,384.271397203290007,3827.255422682210337
GEORGE AND ANNIE WOOD PARK,SUBNEIGHBOURHOOD PARK,356.747611224447326,6751.076080328502940
MONSIGNOR J S SMITH ELEM & JR HIGH,NEIGHBOURHOOD PARK,896.915958211988823,39253.568234813821618
,SUBNEIGHBOURHOOD PARK,342.695493077361618,4481.412858423196667
,SUBNEIGHBOURHOOD PARK,1164.614709122219210,12533.558403521645232
,SUBNEIGHBOURHOOD PARK,709.475506484768516,8374.618337185087512
,SUBNEIGHBOURHOOD PARK,793.622890534521161,11310.725336588846403
,SUBNEIGHBOURHOOD PARK,1695.088496588895168,12608.159431388368830
,SUBNEIGHBOURHOOD PARK,470.028282252065708,6052.429589964516708
,SUBNEIGHBOURHOOD PARK,287.764422474433275,4115.371188298477136
,SUBNEIGHBOURHOOD PARK,289.412953518897950,5565.027175776756849
,SUBNEIGHBOURHOOD PARK,608.042712169670722,23556.382942253472720
,SUBNEIGHBOURHOOD PARK,746.208692837240051,4401.833632511465112
,SUBNEIGHBOURHOOD PARK,489.632271170229387,14117.282044733728981
,SUBNEIGHBOURHOOD PARK,380.979756450159073,7755.227616664044035
RIVEREDGE PARK,COMMUNITY PARK,1453.974921492502972,101218.477736608445412
,SUBNEIGHBOURHOOD PARK,437.792717280247473,12335.439897305439445
DOUGLASDALE NATURAL AREA NORTH,DISTRICT PARK,7265.924604959637691,332457.447681699239183
,SUBNEIGHBOURHOOD PARK,882.392000746606072,9887.562859995081453
,SUBNEIGHBOURHOOD PARK,760.474576857040802,7003.380907989379921
LOWER ELBOYA PARK,SUBNEIGHBOURHOOD PARK,407.282620771317113,5349.055558003540682
,SUBNEIGHBOURHOOD PARK,335.575809526384376,2747.571913221449449
,SUBNEIGHBOURHOOD PARK,174.217227338105687,1078.378264893207643
,SUBNEIGHBOURHOOD PARK,181.015187600551116,2147.162528127864789
DOUGLASQUARRY COMMUNITY ASSOC,COMMUNITY PARK,3946.611740902338624,68589.604382675490342
,LINEAR PARK,98.684753903533277,390.867044687451937
,COMMUNITY PARK,1569.744070738292749,72144.540174144276534
BAYSIDE SCHOOL,NEIGHBOURHOOD PARK,963.805035169160419,46243.280163097610057
,SUBNEIGHBOURHOOD PARK,755.196950022935766,3369.330858054202963
,NEIGHBOURHOOD PARK,1679.288568246097611,38044.011320269411954
,COMMUNITY PARK,1867.054547162174686,96784.349143002735218
,SUBNEIGHBOURHOOD PARK,252.711005930980889,1916.599887763723018
,SUBNEIGHBOURHOOD PARK,334.780682622614222,7247.067252532655402
,SUBNEIGHBOURHOOD PARK,809.156096762510060,6960.966940729898852
,SUBNEIGHBOURHOOD PARK,1173.893264448221771,21082.194635908970668
,SUBNEIGHBOURHOOD PARK,312.505925791295795,4398.724048767456225
,SUBNEIGHBOURHOOD PARK,367.955947254604723,4350.315779353377366
,SUBNEIGHBOURHOOD PARK,152.860081509381018,1459.887850145846869
OUR LADY OF GRACE ELEM & JR HIGH,COMMUNITY PARK,919.565900725979532,52684.845611835160526
,DISTRICT PARK,3713.214057006834082,180822.675510727684014
,NEIGHBOURHOOD PARK,1485.103420886189269,46006.680099460754718
,NEIGHBOURHOOD PARK,870.355615178140624,32691.577816928544053
,SUBNEIGHBOURHOOD PARK,636.405034243859518,16568.642227575444849
,SUBNEIGHBOURHOOD PARK,1199.104269030640808,20685.574095030122407
,SUBNEIGHBOURHOOD PARK,326.734482127613603,7481.936478548813284
,SUBNEIGHBOURHOOD PARK,697.981518822753173,8839.155983575879873
,SUBNEIGHBOURHOOD PARK,502.610853303803253,4788.329572332209864
,SUBNEIGHBOURHOOD PARK,891.796452022096446,12712.902104146249258
THOMSON FAMILY PARK,SUBNEIGHBOURHOOD PARK,427.576124302316828,7420.078116475031493
,NEIGHBOURHOOD PARK,1141.340579467322186,32276.066180147990963
,NEIGHBOURHOOD PARK,735.450276304461113,29403.517376456311467
,LINEAR PARK,98.554320105662640,452.518180375001293
,SUBNEIGHBOURHOOD PARK,444.991374965011516,12870.828909828253018
,SUBNEIGHBOURHOOD PARK,476.313019736855438,13245.821876483985761
,SUBNEIGHBOURHOOD PARK,217.510072934934840,2884.551627147225645
,LINEAR PARK,592.645093916615679,5075.627116341576766
,SUBNEIGHBOURHOOD PARK,486.088767403606766,4264.279341100334932
,SUBNEIGHBOURHOOD PARK,1601.920939693806758,22664.623032278115716
,SUBNEIGHBOURHOOD PARK,585.193482874564211,8535.343807959825426
,SUBNEIGHBOURHOOD PARK,341.105404809610889,7015.459163064155291
,SUBNEIGHBOURHOOD PARK,360.751510412420544,7333.630193353189497
,SUBNEIGHBOURHOOD PARK,443.738879084612051,8937.804137552791872
,SUBNEIGHBOURHOOD PARK,948.158311944685352,11561.159025963295790
,SUBNEIGHBOURHOOD PARK,370.547331981332889,4613.682171154225216
INGLEWOOD CMTY ASSOC,SUBNEIGHBOURHOOD PARK,664.018477083397897,19509.291454154426901
,SUBNEIGHBOURHOOD PARK,735.398465829801921,5997.629932424747494
,SUBNEIGHBOURHOOD PARK,671.398218999179221,20053.701446779592516
,SUBNEIGHBOURHOOD PARK,375.155727818538423,6162.332995705457506
,SUBNEIGHBOURHOOD PARK,400.689062210901227,7805.339695517894143
,SUBNEIGHBOURHOOD PARK,1313.408768546451256,15025.178226717371217
SAGE HILL NATURAL AREA,DISTRICT PARK,9677.377705564240387,635620.433806668152101
,DISTRICT PARK,3770.777394988038850,223647.752933209645562
MURDOCH PARK; MCDOUGALL SLOPE,COMMUNITY PARK,1472.200642275290647,49640.629978498211130
,SUBNEIGHBOURHOOD PARK,254.353854091169524,4003.796001711320969
,SUBNEIGHBOURHOOD PARK,266.824458739932538,4392.967843420447934
,SUBNEIGHBOURHOOD PARK,845.427603778142498,6907.068730113762285
CALGARY HORSESHOE CLUB,SUBNEIGHBOURHOOD PARK,418.484480344866142,10461.521596137612505
,SUBNEIGHBOURHOOD PARK,1483.975206556815465,7270.293954344492704
,SUBNEIGHBOURHOOD PARK,1040.058169669697691,11870.635587818022032
,SUBNEIGHBOURHOOD PARK,1027.076103423014956,7148.616721737565058
,SUBNEIGHBOURHOOD PARK,279.916648895979051,5087.972772271858958
,SUBNEIGHBOURHOOD PARK,360.785914730716115,4993.569078327906027
PARKHILL STANLEY PARK COMMUNITY ASSOC,SUBNEIGHBOURHOOD PARK,552.152628942404021,18077.841374132862256
,SUBNEIGHBOURHOOD PARK,356.967791643204180,7806.946721903454090
,SUBNEIGHBOURHOOD PARK,327.639578821203770,6956.547098320206715
,SUBNEIGHBOURHOOD PARK,357.402620763157699,6412.758390263617912
,SUBNEIGHBOURHOOD PARK,331.522719219641147,7146.556704946931859
,SUBNEIGHBOURHOOD PARK,729.727395761998309,11214.020591313419573
,SUBNEIGHBOURHOOD PARK,477.282544714838991,5263.819898317150546
,NEIGHBOURHOOD PARK,906.215771534922169,42929.081617516763799
,SUBNEIGHBOURHOOD PARK,397.149206808893155,6352.162644692733011
,NEIGHBOURHOOD PARK,1128.793579387752516,26682.445060897622170
,SUBNEIGHBOURHOOD PARK,707.836782487946380,5734.646382194378020
,SUBNEIGHBOURHOOD PARK,692.485598623657438,10188.347381443185441
,SUBNEIGHBOURHOOD PARK,478.671408008229719,4385.342621340641927
,SUBNEIGHBOURHOOD PARK,650.332094991127633,10982.061833443245632
,SUBNEIGHBOURHOOD PARK,651.061106552459819,7844.461671674279387
,SUBNEIGHBOURHOOD PARK,633.153283872843645,15749.480592311843793
,SUBNEIGHBOURHOOD PARK,771.448779300655929,9394.652174143389857
,SUBNEIGHBOURHOOD PARK,637.743613375491691,12130.001810997478970
,SUBNEIGHBOURHOOD PARK,310.872393534117975,4849.812975897196338
,SUBNEIGHBOURHOOD PARK,513.157448123069344,5723.713512259337222
,SUBNEIGHBOURHOOD PARK,386.131805651488037,8461.729965958606044
,SUBNEIGHBOURHOOD PARK,910.803551629600634,12005.451080414490207
,SUBNEIGHBOURHOOD PARK,616.513169292591101,7844.239259690628387
,SUBNEIGHBOURHOOD PARK,761.008684845735615,20172.048946381557471
,SUBNEIGHBOURHOOD PARK,311.023341461447274,5619.854566603136846
,SUBNEIGHBOURHOOD PARK,810.049070434687110,8587.903334058713881
,SUBNEIGHBOURHOOD PARK,504.845801588083418,15789.963352102085992
,SUBNEIGHBOURHOOD PARK,273.139849245891867,4087.734467903207587
,SUBNEIGHBOURHOOD PARK,458.367899435631500,12915.427714034667588
,SUBNEIGHBOURHOOD PARK,330.766445503933710,6717.573324215529283
,SUBNEIGHBOURHOOD PARK,288.504013303927934,4402.650672811738332
,SUBNEIGHBOURHOOD PARK,615.701821570977700,21100.855624594529218
,SUBNEIGHBOURHOOD PARK,374.822678720393185,4931.444015321431834
,SUBNEIGHBOURHOOD PARK,486.440854258781201,10740.251895978810353
,SUBNEIGHBOURHOOD PARK,563.946572424095848,18805.897912574524526
,SUBNEIGHBOURHOOD PARK,461.216047581652333,5713.949832148494352
,SUBNEIGHBOURHOOD PARK,605.905024736097062,9474.450140383954931
,SUBNEIGHBOURHOOD PARK,1197.936725646020477,9959.984005251928465
,SUBNEIGHBOURHOOD PARK,686.955382400419239,9530.644346591800058
,SUBNEIGHBOURHOOD PARK,521.803911381284252,12286.509212227208991
,SUBNEIGHBOURHOOD PARK,840.669326797276085,7733.049027170628506
,SUBNEIGHBOURHOOD PARK,671.711344977796443,16971.839341830804187
,SUBNEIGHBOURHOOD PARK,886.310639449932864,20157.533479117362731
,SUBNEIGHBOURHOOD PARK,385.474852630200076,9270.176970273943880
,SUBNEIGHBOURHOOD PARK,254.728178303509253,4086.887782691196207
,SUBNEIGHBOURHOOD PARK,506.194228924070103,12572.270304080229835
,SUBNEIGHBOURHOOD PARK,567.826537218013414,4449.172542629137752
,SUBNEIGHBOURHOOD PARK,981.956003971744963,6232.234239608932512
,SUBNEIGHBOURHOOD PARK,327.002970364705504,7254.656480435123740
,SUBNEIGHBOURHOOD PARK,797.186090326900285,17144.343258585617150
,NEIGHBOURHOOD PARK,1619.400092344611949,26943.021156903279916
,SUBNEIGHBOURHOOD PARK,1137.499994291417579,12541.482149896226474
,SUBNEIGHBOURHOOD PARK,1389.403271357048197,13547.475640706352351
,SUBNEIGHBOURHOOD PARK,278.172252856238003,4268.255688561461284
,SUBNEIGHBOURHOOD PARK,900.472108864798088,8422.234490418128189
,SUBNEIGHBOURHOOD PARK,296.252474579335399,5834.667191670598186
,SUBNEIGHBOURHOOD PARK,299.500534867156887,6602.870096394589382
FOREST LAWN POOL; HOLY TRINITY ELEM,SUBNEIGHBOURHOOD PARK,682.761059840529242,18872.560290542289295
,SUBNEIGHBOURHOOD PARK,251.966688151553512,3045.509770496161764
,SUBNEIGHBOURHOOD PARK,452.029917109877999,13704.384585234198312
,SUBNEIGHBOURHOOD PARK,266.844932070269920,4700.407999424437548
,SUBNEIGHBOURHOOD PARK,300.634669982941659,5222.129536300223663
,SUBNEIGHBOURHOOD PARK,531.325679861664867,14754.635445784808326
,SUBNEIGHBOURHOOD PARK,1584.342430999128055,14586.266288677596094
,SUBNEIGHBOURHOOD PARK,667.570489584828806,13553.864271457769064
,SUBNEIGHBOURHOOD PARK,574.366688568688573,5074.884509616460491
,SUBNEIGHBOURHOOD PARK,986.876667781014589,12108.885390891740826
,SUBNEIGHBOURHOOD PARK,2122.265953185151375,22264.193391083146707
,SUBNEIGHBOURHOOD PARK,1001.682134432879252,23548.113363162752648
,SUBNEIGHBOURHOOD PARK,281.487387148859796,4245.845986706694930
,SUBNEIGHBOURHOOD PARK,277.007124342368058,4239.850642065167449
,SUBNEIGHBOURHOOD PARK,355.849112992773428,4319.984767062719584
,SUBNEIGHBOURHOOD PARK,310.583983575980540,6196.026418940078656
,SUBNEIGHBOURHOOD PARK,307.261312427284622,4590.524296692713506
,SUBNEIGHBOURHOOD PARK,282.371990783664103,4963.791215260926947
,SUBNEIGHBOURHOOD PARK,534.430779866435842,8147.492490850124341
,SUBNEIGHBOURHOOD PARK,470.382165076367301,12985.729840357416833
,SUBNEIGHBOURHOOD PARK,526.176012220832945,8451.365054401096131
,SUBNEIGHBOURHOOD PARK,842.382400097656955,9895.684381569939433
,SUBNEIGHBOURHOOD PARK,1056.068932248543888,15259.237877767265672
